retailer,ingredient_key,name,line_count,status,each_to_grams,needs_substitution,spend_score,model,llm_notes,reviewer_notes,decided_by,created_at,updated_at,pantry_staple,search_term,alias_of,unit_kind
ocado,name:rice vinegar,Rice Vinegar,564,approved,,0,958.8,gpt-5.6-luna,Several direct unseasoned rice vinegars are available. Seasoned varieties are listed only as lower-ranked form-different options; Shaoxing rice wine and yuzu ponzu are not rice vinegar.,,human,2026-07-21 17:39:11.476605,2026-07-22 15:22:56.646989,0,,,mass
ocado,name:riced cauliflower,Riced Cauliflower,14,approved,,0,41.3,gpt-5.6-luna,"Rejected the cauliflower rice products mixed with carrots, peas or broccoli because they are not plain riced cauliflower.",,human,2026-07-23 23:38:03.907261,2026-07-23 23:38:27.022925,0,,,mass
ocado,name:ricotta cheese,Ricotta Cheese,64,approved,,0,96.0,gpt-5.6-luna,,,human,2026-07-23 22:22:58.264616,2026-07-23 22:35:04.911153,0,,,mass
ocado,name:rigatoni pasta,Rigatoni Pasta,336,approved,,0,772.8,gpt-5.6-luna,"Standard dried rigatoni products are the best matches. Mezzi/mezze maniche products are shorter related shapes, while fresh and gluten-free products are included only as lower-ranked form differences.",,human,2026-07-21 17:44:47.552172,2026-07-22 16:55:54.797173,0,,,mass
ocado,name:risotto rice,Risotto Rice,231,approved,,0,542.85,gpt-5.6-luna,"Direct matches include standard Arborio and Carnaroli risotto rice. Flavoured ready-made risottos, paella rice, wholegrain or mixed rice products, and ordinary easy-cook rice were excluded.",,human,2026-07-21 17:50:33.154125,2026-07-22 16:41:57.591894,0,,,mass
ocado,name:roasted spice and herb blend,Roasted Spice and Herb Blend,258,needs_review,,0,903.0,gpt-5.6-luna,No candidate is the named roasted spice and herb blend or an exact sachet equivalent. The accepted products are roasting-seasoning substitutes; adjust to approximately 8g per recipe sachet.,,human,2026-07-21 17:49:12.455875,2026-07-27 12:02:05,0,,,mass
ocado,name:roasted white sesame seeds,Roasted White Sesame Seeds,462,approved,,0,600.6,gpt-5.6-luna,,,human,2026-07-21 17:40:58.899215,2026-07-22 16:38:54.829403,0,,,mass
ocado,name:rogan josh curry paste,Rogan Josh Curry Paste,86,approved,,0,305.3,gpt-5.6-luna,,,human,2026-07-23 15:54:39.521404,2026-07-23 22:24:04.704051,0,,,mass
ocado,name:rosemary,Rosemary,225,approved,8.0,0,225.0,gpt-5.6-luna,"Fresh rosemary matches are available. Dried rosemary products are included only as form-different pantry alternatives; rosemary-flavoured prepared foods, snacks, breads, oils and drinks are excluded.",,human,2026-07-21 17:51:06.845424,2026-07-28 10:40:32.242822,0,,,mass
ocado,name:rosemary focaccia,Rosemary Focaccia,6,approved,,0,24.0,gpt-5.6-luna,"Other focaccia candidates are plain, garlic-flavoured, or a bread mix rather than prepared rosemary focaccia. The flatbread is not focaccia.",,human,2026-07-24 16:53:01.580462,2026-07-25 10:22:06.753587,0,,,mass
ocado,name:rump bistro steak,Rump Bistro Steak,6,no_match,200.0,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:53:01.712862,2026-07-27 20:11:07.274422,0,,,count
ocado,name:saffron,Saffron,44,approved,,0,176.0,gpt-5.6-luna,"Accepted only standalone culinary saffron products. Paella seasoning, saffron-flavoured risotto, and saffron supplements are not the ingredient itself and were excluded.",,human,2026-07-23 22:37:43.728614,2026-07-23 22:41:01.477378,0,,,mass
ocado,name:sage,Sage,127,approved,,1,127.0,gpt-5.6-luna,"No fresh sage was provided. The accepted products are dried sage and therefore differ in form; use less dried sage than fresh, adjusting to taste. Sage-and-onion stuffing mixes, seasonings, prepared foods and supplements are not direct matches.",,human,2026-07-21 18:02:48.186638,2026-07-22 22:49:39.628516,0,,,mass
ocado,name:salad potatoes,Salad Potatoes,345,approved,,0,517.5,gpt-5.6-luna,"Direct salad-potato products are available. Other baby, miniature, or new potatoes were not prioritised because they are less specifically labelled as salad potatoes.",,human,2026-07-21 17:44:10.690682,2026-07-22 16:43:06.012017,0,,,mass
ocado,name:salmon fillet,Salmon Fillet,12,alias,120.0,0,57.0,gpt-5.6-luna,"Standard fresh salmon fillets, including skin-on or skinless versions, are direct matches. A typical fillet is estimated at about 120g; the common two-fillet recipe quantity is therefore approximately 240g.",,human,2026-07-23 23:43:29.649826,2026-07-24 10:49:04.835084,0,,name:salmon fillets,mass
ocado,name:salmon fillets,Salmon Fillets,306,approved,130.0,0,1453.5,gpt-5.6-luna,"Several plain fresh salmon fillet options are available. Skin-on versus skinless can be chosen according to the recipe; seasoned, smoked, poached, cured, canned and buttered products were excluded.",,human,2026-07-21 17:46:17.680750,2026-07-27 20:11:07.270078,0,,,count
ocado,name:salt,Salt,304,approved,,0,577.6,gpt-5.6-luna,"Plain fine sea salt is the best default. Flavoured salts, speciality salts, snacks, and lower-sodium salt were excluded because they do not directly match generic salt.",,human,2026-07-21 17:46:41.626332,2026-07-22 16:40:21.970986,1,,,mass
ocado,name:salt for the breadcrumbs,Salt for the Breadcrumbs,420,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-23 08:59:28.333383,2026-07-23 08:59:28.333386,1,,,mass
ocado,name:salt for the burgers,Salt for the Burgers ,21,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-23 23:13:53.777869,2026-07-23 23:13:53.777872,1,,,mass
ocado,name:salt for the meatballs,Salt for the Meatballs,24,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-23 23:03:19.398953,2026-07-23 23:03:19.398958,1,,,mass
ocado,name:salt for the mixture,Salt for the Mixture,8,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-24 10:55:26.610472,2026-07-24 10:55:26.610480,1,,,mass
ocado,name:salt for the sauce,Salt for the Sauce,5,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-24 16:55:19.769745,2026-07-24 16:55:19.769754,1,,,mass
ocado,name:salted barramundi,Salted Barramundi,13,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:38:40.401883,2026-07-23 23:38:40.401892,0,,,mass
ocado,name:salted butter,Salted Butter,5,approved,,0,10.0,gpt-5.6-luna,,,human,2026-07-24 16:55:28.112455,2026-07-25 10:23:26.903274,0,,,mass
ocado,name:salted caramel sauce,Salted Caramel Sauce,153,approved,,0,489.6,gpt-5.6-luna,"M&S Salted Caramel Sauce is the best default. The spread products are usable but may need loosening or warming for recipes requiring a pourable sauce; other caramel syrups, drizzle and icing products were excluded as they are not direct salted caramel sauce matches.",,human,2026-07-21 17:59:59.025823,2026-07-22 16:56:09.791308,0,,,mass
ocado,name:salted peanuts,Salted Peanuts,644,approved,,0,901.6,gpt-5.6-luna,,,human,2026-07-21 17:37:33.273682,2026-07-22 15:31:30.286279,0,,,mass
ocado,name:salted pistachios,Salted Pistachios,86,approved,,0,455.8,gpt-5.6-luna,,,human,2026-07-23 15:54:53.244656,2026-07-23 15:58:26.658366,0,,,mass
ocado,name:sambal paste,Sambal Paste,300,approved,,0,2070.0,gpt-5.6-luna,"The remaining products are chilli or umami pastes rather than sambal, and are not selected as direct matches.",,human,2026-07-21 17:46:59.033996,2026-07-22 11:41:21.768128,0,,,mass
ocado,name:samphire,Samphire,37,approved,,0,81.4,gpt-5.6-luna,,,human,2026-07-23 22:40:37.914205,2026-07-23 22:46:02.175840,0,,,mass
ocado,name:savoury seasoning,Savoury Seasoning,14,approved,,0,18.2,gpt-5.6-luna,"Accepted only generic all-purpose seasoning products. Chilli, garlic, herb, meat-specific, smoky, spicy and other flavoured seasonings were excluded because they would change the recipe flavour.",,human,2026-07-23 23:38:08.407502,2026-07-23 23:42:56.779935,0,,,mass
ocado,name:scallions,Scallions,6,alias,15.0,0,4.2,gpt-5.6-luna,Scallions are commonly sold in the UK as spring onions or salad onions. Shallots are not a suitable match.,,human,2026-07-24 16:53:07.641812,2026-07-27 11:19:07.128751,0,,name:spring onion,mass
ocado,name:scallops,Scallops,12,approved,,0,60.0,gpt-5.6-luna,"Battered, sauced, prepared-meal, and scampi products were excluded because recipes calling for scallops generally require plain raw scallops.",,human,2026-07-23 23:43:35.071222,2026-07-24 10:48:55.599766,0,,,mass
ocado,name:scrambled egg mix,Scrambled Egg Mix,12,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:43:35.228188,2026-07-23 23:43:35.228197,0,,,mass
ocado,name:sea bass fillets,Sea Bass Fillets,128,approved,100.0,0,736.0,gpt-5.6-luna,"Seasoned, buttered, lightly dusted, whole-fish and basa products were excluded because the ingredient calls for plain sea bass fillets.",,human,2026-07-21 18:02:36.307442,2026-07-27 20:11:07.270808,0,,,count
ocado,name:sea bream fillets,Sea Bream Fillets,99,approved,100.0,0,688.05,gpt-5.6-luna,,,human,2026-07-23 15:51:43.939768,2026-07-27 20:11:07.271177,0,,,count
ocado,name:seeded roll,Seeded Roll,39,approved,80.0,0,46.8,gpt-5.6-luna,"Generic seeded rolls are available directly. Sourdough, gluten-free, burger-bun, brioche and bake-at-home products are retained only as lower-ranked form variants or specialised alternatives; seeded loaves, baguettes and sandwich squares were excluded.",,human,2026-07-23 22:39:31.861940,2026-07-23 22:56:06.383722,0,,,mass
ocado,name:serrano ham,Serrano Ham,264,approved,,0,1122.0,gpt-5.6-luna,"Excluded Iberico, Parma ham, prepared tapas products, croquettes, sandwiches, and Serrano ham crisps because they are different ham styles or prepared products rather than straightforward Serrano ham.",,human,2026-07-21 17:48:45.907889,2026-07-22 15:11:11.812765,0,,,mass
ocado,name:sesame bagel,Sesame Bagel,6,approved,90.0,0,11.1,gpt-5.6-luna,"Plain, non-sesame bagels were rejected because the sesame topping is part of the specified ingredient.",,human,2026-07-24 16:53:12.659218,2026-07-25 10:23:24.527394,0,,,mass
ocado,name:sesame oil,Sesame Oil,133,approved,,0,352.45,gpt-5.6-luna,The Oriental Sesame Soy product was rejected because it is a soy-based sauce rather than sesame oil. Premium organic and specialist options were ranked below better-value everyday oils.,,human,2026-07-21 18:02:04.564040,2026-07-22 22:33:56.733923,0,,,mass
ocado,name:sesame seeds,Sesame Seeds,174,alias,,0,208.8,gpt-5.6-luna,"Plain sesame seeds are available directly. Oils, tahini, seasoned seed mixes, breadsticks and other prepared products were excluded.",,human,2026-07-21 17:54:12.500297,2026-07-23 11:25:29.268575,0,,name:roasted white sesame seeds,mass
ocado,name:shallot,Shallot,8,alias,40.0,0,11.6,gpt-5.6-luna,"Fresh shallots and echalion shallots are direct matches. Pickled, chopped frozen, and premium Natoora options were not preferred as defaults.",,human,2026-07-24 10:55:37.782962,2026-07-24 10:57:29.571507,0,,name:echalion shallot,mass
ocado,name:shawarma seasoning mix,Shawarma Seasoning Mix,9,alias,,0,11.25,gpt-5.6-luna,,,human,2026-07-24 10:54:03.738216,2026-07-24 10:54:21.870953,0,,name:shawarma spice mix,mass
ocado,name:shawarma spice mix,Shawarma Spice Mix,20,approved,,0,25.0,gpt-5.6-luna,"Direct spice mixes and seasonings are available. The shawarma paste, marinade and wrap kit were excluded because they are different forms or complete meal kits; the Zest & Zing option was excluded as a disproportionate premium outlier.",,human,2026-07-23 23:14:34.458949,2026-07-23 23:24:08.217507,0,,,mass
ocado,name:shiitake mushrooms,Shiitake Mushrooms,37,approved,,0,92.5,gpt-5.6-luna,"Fresh M&S shiitake mushrooms are the best default. The dried products are valid form-different alternatives, but the crunchy, vacuum-fried, mixed or snack-style products are not suitable for typical cooking recipes. Porcini and girolles are different mushroom varieties.",,human,2026-07-23 22:51:13.313829,2026-07-23 22:53:53.680752,0,,,mass
ocado,name:shredded savoy cabbage,Shredded Savoy Cabbage,112,approved,,0,84.0,,Candidates cached but the proposal step failed: OPENAI_API_KEY is not set. Add it to the repo-root .env (see .env.example).,,human,2026-07-23 10:38:15.880734,2026-07-27 11:20:34.625329,0,,,mass
ocado,name:single soya plant based alternative,Single Soya Plant-Based Alternative,5,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:55:28.265321,2026-07-24 16:55:28.265330,0,,,mass
ocado,name:skin on british chicken breasts,Skin-On British Chicken Breasts,134,approved,160.0,0,636.5,gpt-5.6-luna,"The Ocado Roast Chicken Fillets Skin On product is cooked, so it is not suitable as a direct match for raw skin-on chicken breasts.",,human,2026-07-21 18:01:54.641309,2026-07-27 20:11:07.270675,0,,,count
ocado,name:skipjack tuna in water,Skipjack Tuna in Water,26,approved,,0,191.1,gpt-5.6-luna,Spring water is an equivalent form of tuna packed in water. Flakes are preferred for general recipe use; a typical 220g requirement may need more than one 160g tin.,,human,2026-07-23 23:02:39.700646,2026-07-23 23:09:43.931689,0,,,mass
ocado,name:sliced burger buns,Sliced Burger Buns,9,alias,70.0,0,7.83,gpt-5.6-luna,The ingredient is normally used by count; approximately 70 g per bun is a reasonable estimate. St Pierre products were excluded as premium alternatives rather than good default matches.,,human,2026-07-24 10:54:10.842822,2026-07-24 10:57:35.797850,0,,name:burger buns,mass
ocado,name:sliced carrot and cabbage mix,coleslaw,358,approved,,0,859.2,,Ocado returned no products for this name — try rewording the search.,,human,2026-07-23 08:59:32.104789,2026-07-23 10:24:04.697392,0,coleslaw,,mass
ocado,name:sliced mushrooms,Mushrooms,697,approved,,0,975.8,gpt-5.6-luna,"Other mushroom products are whole, dried, seasoned, or unrelated prepared foods. The Ocado sliced option was excluded because of its notably poor rating.",,human,2026-07-21 17:36:17.451733,2026-07-22 15:22:16.703370,0,Mushrooms,,mass
ocado,name:sliced spring greens,spring greens,74,approved,,0,125.8,,Ocado returned no products for this name — try rewording the search.,,human,2026-07-23 22:21:47.349071,2026-07-27 19:11:34.905068,0,spring greens,,mass
ocado,name:slooow rustic multigrain baguette,SlooOW Rustic Multigrain Baguette,24,no_match,130.0,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:03:19.500642,2026-07-28 10:40:32.242825,0,,,mass
ocado,name:slooow stone oven white baguette,White Baguette,242,approved,130.0,0,411.4,gpt-5.6-luna,,,human,2026-07-21 17:49:44.821507,2026-07-27 20:11:07.270297,0,White Baguette,,count
ocado,name:slow cooked beef,Slow Cooked Beef,82,approved,,0,902.0,gpt-5.6-luna,"The brisket is the only direct plain slow-cooked beef match. Flavoured dishes, ready meals, pies, ragu and snack products were excluded; raw beef joints or diced beef are only form-different alternatives.",,human,2026-07-23 15:55:56.218879,2026-07-23 15:57:19.617205,0,,,mass
ocado,name:slow cooked british chicken,Slow Cooked British Chicken,30,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 22:54:03.327023,2026-07-23 22:54:03.327033,0,,,mass
ocado,name:slow cooked british pork,Slow Cooked British Pork,54,approved,,0,337.5,gpt-5.6-luna,"The best direct matches are ready-to-eat slow-cooked pork products, but both are flavoured. Plain ready-cooked slow-cooked pork was not present; the shoulder joint and belly are usable only if the recipe permits cooking the pork from raw.",,human,2026-07-23 22:24:20.171535,2026-07-23 22:27:14.266156,0,,,mass
ocado,name:smashed avocado,Smashed Avocado,98,approved,,0,230.3,gpt-5.6-luna,,,human,2026-07-23 15:51:57.324048,2026-07-23 22:29:16.948344,0,,,mass
ocado,name:smoked fish mix,Smoked Fish Mix,24,alias,,1,174.0,gpt-5.6-luna,"No candidate is a true mixed smoked-fish product. The accepted items are individual smoked fish offered as substitutes; choose based on whether the recipe suits white fish, oily fish, salmon, or trout.",,human,2026-07-23 23:03:28.659902,2026-07-23 23:10:02.295211,0,,name:fish pie mix,mass
ocado,name:smoked ham slices,Smoked Ham Slices,43,approved,,0,107.5,gpt-5.6-luna,"Excluded honey-roast and plain hams, vegan ham alternatives, smoked pork loin, and premium smoked prosciutto because they are either the wrong flavour/form, substitutes, or less suitable defaults.",,human,2026-07-23 22:38:05.768789,2026-07-23 22:45:15.274312,0,,,mass
ocado,name:smoked paprika,Smoked Paprika,426,approved,,0,639.0,gpt-5.6-luna,"Selected sweet smoked paprika products as the best default for unspecified smoked paprika. Plain paprika products are not smoked, while hot smoked and premium Spanish D.O.P. products are less suitable defaults.",,human,2026-07-21 17:41:45.181721,2026-07-22 16:37:53.076376,0,,,mass
ocado,name:smoked salmon,Smoked Salmon,50,approved,,0,190.0,gpt-5.6-luna,"Direct plain smoked-salmon matches are available. Flavoured, hot-smoked seasoned products, gravadlax, trout, salmon pâté and parcels were excluded as they are not suitable defaults for generic smoked salmon.",,human,2026-07-23 22:36:34.299397,2026-07-23 22:37:12.714781,0,,,mass
ocado,name:smoked tofu,Smoked Tofu,17,approved,,0,48.45,gpt-5.6-luna,Several direct smoked tofu options are available; Tofoo's 225g pack is the best default.,,human,2026-07-23 23:16:02.117060,2026-07-23 23:23:10.122804,0,,,mass
ocado,name:smoky base paste,Smoky Base Paste,96,approved,,1,201.6,gpt-5.6-luna,No candidate is an exact match for Smoky Base Paste. Santa Maria Chipotle Paste is the best substitute; use less if the recipe is not intended to be spicy. CHIMMY'S BBQ/Smoky Chimichurri was excluded because it is a herb sauce rather than a base paste.,,human,2026-07-23 15:52:25.275184,2026-07-23 22:30:30.589098,0,,,mass
ocado,name:sour cherry compote,Sour Cherry Compote,18,approved,,0,106.2,gpt-5.6-luna,Bonne Maman Cherry Compote is the best direct match. Epicure can substitute but has a different whole-cherry-in-syrup form. Fabbri is a premium wild-cherry product and is less suitable.,,human,2026-07-23 23:15:30.267222,2026-07-23 23:22:30.733474,0,,,mass
ocado,name:sour cream,Sour Cream,53,alias,,0,63.6,gpt-5.6-luna,,,human,2026-07-23 22:24:36.267168,2026-07-23 22:35:55.188514,0,,name:soured cream,mass
ocado,name:soured cream,Soured Cream,702,approved,150.0,0,842.4,gpt-5.6-luna,"Accepted plain soured/sour cream products only. Sour cream and chive dips, reduced-fat dip, and squeezy seasoned products are not suitable matches.",,human,2026-07-21 17:36:11.317683,2026-07-28 10:40:32.242816,0,,,mass
ocado,name:soy and ginger paste,Soy and Ginger Paste,10,approved,,1,21.0,gpt-5.6-luna,No exact soy-and-ginger-only paste was provided. This M&S paste is a close substitute but includes garlic.,,human,2026-07-23 23:46:07.647289,2026-07-24 10:52:21.858820,0,,,mass
ocado,name:soy sauce,Soy Sauce,1403,approved,,0,1683.6,gpt-5.6-luna,"Accepted products are standard plain or light soy sauces, with reduced-salt and dark/tamari variants ranked lower because they alter the recipe's seasoning or flavour.",,human,2026-07-21 17:29:32.091790,2026-07-22 11:43:30.101443,1,,,mass
ocado,name:spaghetti,Spaghetti,216,approved,,0,162.0,gpt-5.6-luna,"Standard white spaghetti has several direct matches. Wholewheat and gluten-free products are included only as lower-ranked form variants; premium, artisan, spaghettoni/spaghettini, protein, legume, and other specialty products were excluded.",,human,2026-07-21 17:51:35.210699,2026-07-23 11:31:41.948934,0,,,mass
ocado,name:speciality mushroom mix,Speciality Mushroom Mix,11,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:44:35.330633,2026-07-23 23:44:35.330639,0,,,mass
ocado,name:speculoos biscuit crumb,Speculoos Biscuit Crumb,86,approved,,0,150.5,gpt-5.6-luna,,,human,2026-07-23 15:54:57.012313,2026-07-23 22:32:40.340309,0,,,mass
ocado,name:spiced honey mustard,Spiced Honey Mustard,6,approved,,1,15.0,gpt-5.6-luna,No candidate is explicitly spiced honey mustard. The accepted products are honey mustard dressings or sauce used as substitutes; Nando's PERi-Honey is not accepted because it lacks mustard and is primarily a marinade.,,human,2026-07-24 16:53:35.288991,2026-07-25 10:23:10.816069,0,,,mass
ocado,name:spinach and ricotta ravioli,Spinach and Ricotta Ravioli,40,approved,,0,150.0,gpt-5.6-luna,"Several exact ravioli products are available. Tortelloni options are included only as lower-ranked form-different alternatives; prepared meals, cannelloni, beef ravioli, and products without clearly stated ricotta were excluded.",,human,2026-07-23 22:39:18.859908,2026-07-23 22:42:51.142295,0,,,mass
ocado,name:spinach and ricotta tortelloni,Spinach and Ricotta Tortelloni,17,approved,,0,39.1,gpt-5.6-luna,"Cannelloni products, the microwave ready meal, and the premium M&S Collection tortelloni were excluded as less suitable forms or poor-value defaults.",,human,2026-07-23 23:16:07.611323,2026-07-23 23:17:25.878015,0,,,mass
ocado,name:spring onion,Spring Onion,1099,approved,15.0,0,769.3,gpt-5.6-luna,"Salad onions are treated as the UK equivalent of spring onions. Other candidates are prepared foods, sauces, seeds, or premium products rather than fresh spring onions.",,human,2026-07-21 17:30:42.953369,2026-07-27 20:11:07.267501,0,,,count
ocado,name:sri lankan curry powder,Sri Lankan Curry Powder,31,approved,,0,170.5,gpt-5.6-luna,,,human,2026-07-23 22:53:31.754818,2026-07-23 22:57:40.014293,0,,,mass
ocado,name:sri lankan style curry powder,Sri Lankan Style Curry Powder,48,alias,,0,,,Ocado returned no products for this name — try rewording the search.,,human,2026-07-23 22:36:49.482740,2026-07-27 19:16:38.599700,0,,name:sri lankan curry powder,mass
ocado,name:sriracha sauce,Sriracha Sauce,335,approved,,0,837.5,gpt-5.6-luna,"Excluded Sriracha mayo, sweet chilli/honey Sriracha, caramel sauces and other flavoured or unrelated products because they are not plain Sriracha sauce.",,human,2026-07-21 17:44:58.509542,2026-07-22 15:39:37.830844,0,,,mass
ocado,name:star anise,Star Anise,61,approved,,0,91.5,gpt-5.6-luna,"The Twinings product is a tea blend containing star anise, not a suitable substitute for whole star anise.",,human,2026-07-23 22:23:55.269131,2026-07-23 22:35:10.313531,0,,,mass
ocado,name:steamed basmati rice,Steamed Basmati Rice,133,approved,250.0,0,133.0,gpt-5.6-luna,"Direct matches are plain cooked/microwave basmati rice products. Wholegrain, pilau, blended, coconut, herb and other flavoured products were excluded.",,human,2026-07-21 18:02:11.219488,2026-07-28 10:40:32.242822,0,,,mass
ocado,name:steamed brown basmati rice,Steamed Brown Basmati Rice,24,approved,,0,24.0,gpt-5.6-luna,The top matches are plain cooked/microwave wholegrain or brown basmati products in approximately the typical 250g pouch size. Dry wholegrain basmati options are included only as form-different alternatives.,,human,2026-07-23 23:03:35.516784,2026-07-23 23:12:59.037449,0,,,mass
ocado,name:steamed coconut basmati rice,Steamed Coconut Basmati Rice,14,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:38:08.506816,2026-07-23 23:38:08.506819,0,,,mass
ocado,name:steamed lime coriander basmati rice,Steamed Lime & Coriander Basmati Rice,5,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:55:28.386850,2026-07-24 16:55:28.386860,0,,,mass
ocado,name:streaky bacon rasher,Streaky Bacon Rasher,13,approved,20.0,0,29.9,gpt-5.6-luna,"Both smoked and unsmoked streaky bacon are direct matches because the ingredient does not specify a smoking preference. Flavoured bacon, back bacon, lardons, crispy strips and meat-free alternatives were excluded.",,human,2026-07-23 23:38:49.883669,2026-07-23 23:42:17.866540,0,,,mass
ocado,name:sugar,Sugar,1863,approved,,0,2235.6,gpt-5.6-luna,"Generic sugar is interpreted as regular white granulated sugar. Caster and golden sugars are included only as form or flavour alternatives; brown, muscovado, icing, preserving, jam, cube and specialty sugars are not default matches.",,human,2026-07-21 17:32:32.867281,2026-07-22 11:41:06.950265,0,,,mass
ocado,name:sugar for pickling,name:sugar for pickling,77,approved,,0,,,Ocado returned no products for this name — try rewording the search.,,human,2026-07-23 15:56:14.031731,2026-07-25 10:23:55.541067,1,,,mass
ocado,name:sugar for the carrots,Sugar for the Carrots,14,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-23 23:38:08.519004,2026-07-23 23:38:08.519006,1,,,mass
ocado,name:sugar for the dressing,Sugar for the Dressing,632,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-23 08:59:28.316945,2026-07-23 08:59:28.316948,1,,,mass
ocado,name:sugar for the marinade,Sugar for the Marinade,6,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-24 16:53:35.345034,2026-07-24 16:53:35.345039,1,,,mass
ocado,name:sugar for the onions,Sugar for the Onions,115,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-23 10:38:15.667731,2026-07-23 10:38:15.667734,1,,,mass
ocado,name:sugar for the pickle,Sugar for the Pickle,293,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-23 10:37:54.325204,2026-07-23 10:37:54.325208,1,,,mass
ocado,name:sugar for the salsa,Sugar for the Salsa,54,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-23 22:24:20.186794,2026-07-23 22:24:20.186798,1,,,mass
ocado,name:sugar for the sauce,Sugar,937,approved,,1,,gpt-5.6-luna,No ordinary granulated sugar is present in the candidates. Palm sugar is the closest sugar product; agave nectar is a liquid sweetener alternative. Zero-calorie sweeteners were not selected because their sweetness and bulk differ substantially from recipe sugar.,,human,2026-07-21 17:34:27.044630,2026-07-29 15:17:54.896722,1,Sugar,,mass
ocado,name:sugar snap peas,Sugar Snap Peas,193,approved,,0,250.9,gpt-5.6-luna,The mixed vegetable pack and unspecified pea pod product were excluded because they are not clearly plain sugar snap peas.,,human,2026-07-21 17:53:04.295848,2026-07-22 22:47:44.684447,0,,,mass
ocado,name:sumac,Sumac,25,approved,,0,53.75,gpt-5.6-luna,The Moorish hummus product contains sumac but is not a suitable match for the standalone spice ingredient.,,human,2026-07-23 23:03:07.864291,2026-07-23 23:12:16.633087,0,,,mass
ocado,name:sun dried tomato paste,Sun-Dried Tomato Paste,534,approved,,0,1068.0,gpt-5.6-luna,"Other candidates are whole sundried tomatoes, plain tomato purée, pesto, or pasta sauce rather than sun-dried tomato paste.",,human,2026-07-21 17:39:29.504811,2026-07-22 15:15:29.214083,0,,,mass
ocado,name:sun dried tomato pecorino aubergine cappellacci,"Sun-Dried Tomato, Pecorino & Aubergine Cappellacci",6,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:53:35.439737,2026-07-24 16:53:35.439741,0,,,mass
ocado,name:sundried tomatoes,Sundried Tomatoes,50,approved,,0,185.0,gpt-5.6-luna,"Plain sundried tomato products are accepted. Hummous, pastes, pestos, sauces and tapenades were excluded because they are prepared composite products rather than sundried tomatoes.",,human,2026-07-23 22:36:42.188733,2026-07-23 22:37:33.977142,0,,,mass
ocado,name:super soft tortillas with whole wheat,Super Soft Tortillas with Whole Wheat,209,alias,,0,,,Ocado returned no products for this name — try rewording the search.,,human,2026-07-23 10:37:57.231022,2026-07-23 15:52:05.267373,0,,name:plain taco tortillas,mass
ocado,name:sushi rice,Sushi Rice,38,approved,,0,138.7,gpt-5.6-luna,"Direct white sushi-rice options are available. Brown sushi rice, microwaveable cooked rice, slim/low-calorie rice, and rice vinegars were excluded because they are the wrong variety, form, or ingredient.",,human,2026-07-23 22:39:55.929894,2026-07-23 22:44:41.441516,0,,,mass
ocado,name:swede,Swede,6,approved,800.0,0,3.9,gpt-5.6-luna,"The carrot-and-swede and carrot-and-swede-potato products are mixed preparations, not direct swede matches, so they were excluded.",,human,2026-07-24 16:53:39.797105,2026-07-27 20:11:07.274480,0,,,count
ocado,name:sweet chilli sauce,Sweet Chilli Sauce,455,approved,,0,1228.5,gpt-5.6-luna,"Several direct matches are available. Standard Thai sweet chilli sauces are preferred; chilli jams, mango or garlic variants, sriracha, and stir-fry cooking sauces were excluded.",,human,2026-07-21 17:41:07.105776,2026-07-22 11:52:48.854809,0,,,mass
ocado,name:sweet potato,Sweet Potato,679,approved,370.0,0,950.6,gpt-5.6-luna,"Direct matches are available. Whole standard sweet potatoes are preferred; diced, chopped and frozen products are accepted only as form-different alternatives. Fries, seasoned products, mixed vegetables and ready meals are excluded.",,human,2026-07-21 17:36:29.945811,2026-07-27 20:11:07.269220,0,,,count
