retailer,ingredient_key,sku,rank,match_type,accepted,reason,source,llm_rank
ocado,name:tinned plum tomates,f3b8bb12-1b36-4504-baa9-265d0acc3838,4,exact,1,Well-rated standard 400g can of peeled plum tomatoes from a mainstream brand.,human,
ocado,name:tinned plum tomates,84f7d147-22ab-4969-9db7-cfb0e834dc13,5,exact,1,Four-pack of 400g peeled plum tomatoes; useful when the recipe or regular shopping needs multiple cans.,human,
ocado,name:tinned plum tomates,cde4c78d-7484-4702-bd6e-63faa331559d,6,exact,1,Standard 400g can of whole peeled plum tomatoes; suitable but less economical than the higher-ranked options.,human,
ocado,name:tinned plum tomates,c0929339-e218-4626-bba0-4dc8dfcc4a4f,7,exact,1,Organic 400g plum tomatoes; correct ingredient but a less economical default.,human,
ocado,name:tinned plum tomates,183a94f0-801c-4870-b2fe-1f1953f4b6c8,8,exact,1,"Standard 400g peeled plum tomatoes with strong ratings, though more expensive than value options.",human,
ocado,name:toasted flaked almonds,44b766e2-095a-4592-80ee-104a99f4de31,1,exact,1,"Specifically toasted flaked almonds in a 100g pack, well suited to the typical 15g usage.",human,
ocado,name:toasted flaked almonds,09700415-60aa-4bbf-829b-19f6d6350703,2,form_differs,1,"Correct almond flake ingredient and good value, but not toasted; toast in a dry pan before use.",human,
ocado,name:toasted flaked almonds,b8c1a19a-155f-4673-a490-7af2b78f531a,3,form_differs,1,"Correct flaked almonds at the best unit price, but they are not toasted; toast before use.",human,
ocado,name:toasted flaked almonds,4c5efd54-c5b6-4607-940f-9799a4801f75,4,form_differs,1,"Correct flaked almonds in a convenient 100g pack, but not toasted; toast before use.",human,
ocado,name:toasted flaked almonds,8096f9de-78bf-4633-a597-561dedb0acb3,5,form_differs,1,"Correct flaked almonds, but not toasted and comparatively expensive due to the organic branding; toast before use.",human,
ocado,name:tomato ketchup,c4480dff-0c53-40fc-bf1b-05fabca59ac9,1,exact,1,Good-value standard tomato ketchup with a suitable 550g pack and strong rating.,human,
ocado,name:tomato ketchup,19580a5a-7c82-4513-98e7-bdc32a0c85a1,2,exact,1,Good-value own-brand standard tomato ketchup in a practical 495g pack.,human,
ocado,name:tomato ketchup,f8e275f2-2dd3-49aa-8b5b-663418d09f9d,3,exact,1,Standard tomato ketchup from a widely used brand; 460g is a practical size for occasional recipe use.,human,
ocado,name:tomato ketchup,55fc70c5-b081-4601-b6f9-5aeb5d34fa25,4,exact,1,Standard Heinz tomato ketchup in a larger economical 700g pack.,human,
ocado,name:tomato ketchup,b27acd12-6805-4be0-8f65-f398f0e35f8f,5,exact,1,"Standard Heinz tomato ketchup in a convenient 342g squeezy pack, suitable for the small typical recipe amounts.",human,
ocado,name:tomato ketchup,1223fb3b-6899-48c4-b467-1765dbfb635c,6,exact,1,Standard Hellmann's tomato ketchup in a reasonably sized 430ml bottle.,human,
ocado,name:tomato ketchup,74966c3e-2d30-4e10-92b3-375fea61747c,7,exact,1,"Standard tomato ketchup in a 495g pack, but the reduced-sugar formulation is a less neutral default.",human,
ocado,name:tomato ketchup,a0e195a1-cb12-4f86-a9a2-768823330d76,8,exact,1,Standard Heinz tomato ketchup in a compact 250g pack; useful for low-volume purchasing but relatively expensive per kilogram.,human,
ocado,name:tomato passata,c37ab2e0-6ac0-41e9-b581-b8c2eed0c210,1,exact,1,"Ocado own-brand plain passata, excellent value and a suitable 680g carton for recipes typically using one carton.",human,
ocado,name:tomato passata,43a91d95-9979-46ad-9196-763002548e2f,2,exact,1,"Good-value plain passata in a 400g pack, very close to the typical 390g recipe amount.",human,
ocado,name:tomato passata,4141ed5c-b324-4531-8850-cbefb6425727,3,exact,1,Well-rated plain sieved passata in a useful 500g pack and reasonably priced.,human,
ocado,name:tomato passata,3d045ed4-b3c2-4c91-8596-c42028a1d58b,4,exact,1,Good-value plain passata in a standard 500g pack.,human,
ocado,name:tomato passata,b2433c44-8136-4649-9e23-c643727f16d6,5,exact,1,Plain passata with strong rating and a good 500g pack size.,human,
ocado,name:tomato passata,b0128bf2-b5b7-4973-a05b-3dc90a1cee39,6,exact,1,Plain passata in a 690g carton; good value compared with premium alternatives.,human,
ocado,name:tomato passata,aa2532ae-b562-4415-be0b-be5a146df4e0,7,exact,1,Highly rated plain passata in a 700g carton at a reasonable price.,human,
ocado,name:tomato passata,fd040859-744d-4a06-91fe-945ad6c36cd7,8,exact,1,Plain classic passata in a convenient 400g pack with a strong rating.,human,
ocado,name:tomato passata,eca42793-3662-4353-8e9d-92971cb782de,9,exact,1,"Plain passata in a 700g carton; good quality, though less economical than own-brand options.",human,
ocado,name:tomato passata,845db1cc-50a0-43ce-8b07-5c109e65af50,10,exact,1,"Plain Italian passata in a 690g carton, but more expensive than comparable mainstream options.",human,
ocado,name:tomato passata,e44bdafb-d4cf-45fa-a468-b97bdb7ee662,11,exact,1,Plain passata in a 1kg carton; genuine match but oversized for the typical 390g usage.,human,
ocado,name:tomato passata,6b0424e0-eb48-4e58-8a42-89b086cc8dbf,12,form_differs,1,"Genuine passata, but rustica indicates a coarser texture rather than the usual smooth passata.",human,
ocado,name:tomato passata,776152ca-26a6-4d67-b0d5-bd28b37257b6,13,form_differs,1,"Genuine passata, but the rustica texture is coarser than standard smooth passata.",human,
ocado,name:tomato passata,6b81a324-eb0e-4b52-8540-e1d6c1c2d375,14,exact,1,Plain smooth passata in three 200g cartons; genuine match but less convenient for a typical 390g quantity.,human,
ocado,name:tomato puree,77c0a542-7041-446e-acf5-49237601f1ea,1,exact,1,Ocado own-brand double-concentrated tomato puree; excellent value and a 200g pack suits repeated 30g recipe uses.,human,
ocado,name:tomato puree,79d1057e-e1e1-4555-a988-0b0ed6d9f49c,2,exact,1,"Plain Cirio tomato puree, 140g; good everyday option and well suited to the typical recipe quantity.",human,
ocado,name:tomato puree,1c123cba-8aa4-40b0-a224-f98ad56d39e6,3,exact,1,Plain double-concentrated tomato puree in a convenient 130g pack; reasonably priced and well rated.,human,
ocado,name:tomato puree,5cda50eb-20fd-44c2-9e34-c0b69be8c0a2,4,exact,1,"Plain Mutti double-concentrated tomato puree in a 130g pack; good quality, though less good value than the higher-ranked options.",human,
ocado,name:tomato puree,b6405ab9-4e0d-4eca-aa87-9dbb06962267,5,exact,1,Plain Mutti double-concentrated tomato puree in a 140g tin; suitable pack size and good rating.,human,
ocado,name:tomato puree,4c09f8ca-5680-4eea-9a26-c048e1f9e932,6,exact,1,"Plain M&S tomato puree/paste in a 190g pack; suitable for the ingredient, but less good value than own-brand options.",human,
ocado,name:tomato puree,b811de1c-c6ac-44df-88a9-144e02d64851,7,exact,1,Plain Italian tomato puree in a larger 200g pack; suitable when several recipe portions are needed.,human,
ocado,name:tomato puree,fae2404a-dd81-4dd5-8519-575d5203b047,8,exact,1,Plain organic double-concentrated tomato puree; valid ingredient but relatively expensive and in a smaller 70g pack.,human,
ocado,name:tomato puree,67efed67-b483-4cd1-9b4a-b1bcbfdf4d8f,9,exact,1,"Plain organic tomato puree; valid match, but lower rating and relatively high price make it a weaker default.",human,
ocado,name:tomato puree,f81bebb8-6ae2-47b0-88e0-59eea0f4e4d6,10,form_differs,1,"Tomato puree with a stronger triple concentration; usable, but the concentration differs from standard double-concentrated puree.",human,
ocado,name:tomato puree,902a0d30-89b5-4945-9843-fd1ead091f8e,11,exact,1,"Plain concentrated tomato puree, but relatively expensive compared with the available alternatives.",human,
ocado,name:tomato puree,05d3dd9a-a487-4db6-aa13-9a940a9277f8,12,exact,1,"Individual plain tomato puree portions; suitable ingredient and convenient for avoiding waste, but poorer value for typical 30g uses.",human,
ocado,name:tomato puree,5d5aaf77-1927-4e75-9d7c-be134da75e3c,13,exact,1,"Plain tomato paste/puree in a 200g pack; suitable ingredient, but a more premium option than necessary.",human,
ocado,name:tomato puree,db3b4a18-7535-4ced-b5e5-2d6708eda8f0,14,exact,1,"Plain organic tomato puree, but relatively expensive and rated poorly compared with other matches.",human,
ocado,name:tony s chocolonely dark chocolate bar,c998bdb6-da0d-4322-8ef5-b26b888cfd24,1,exact,1,"Plain Tony's Chocolonely dark chocolate bar at 70% cocoa, matching the named ingredient and standard 180g bar format.",human,
ocado,name:tony s chocolonely milk chocolate bar,389bb54c-33a5-4f79-af58-5b70909f1be0,1,exact,1,"Plain Tony's Chocolonely Milk Chocolate in the 180g pack, exactly matching the ingredient and typical recipe quantity.",human,
ocado,name:tony s chocolonely milk chocolate bar,f4addff2-b01d-4376-8c94-0deaa499910d,2,exact,1,"Plain Tony's Chocolonely Milk Chocolate in a smaller 90g snack-bar pack; the same ingredient, but less convenient for the typical 180g usage.",human,
ocado,name:tony s chocolonely milk chocolate caramel sea salt bar,302f58e0-7637-4e9a-85a6-fa2b3d4c31c7,1,exact,1,Exact Tony's Chocolonely Milk Chocolate Caramel Sea Salt bar; the 180g pack matches the named product and the typical one-bar usage.,llm,
ocado,name:tony s chocolonely milk chocolate caramel sea salt bar,a995643b-dc45-440f-9027-cfc3bc060069,2,exact,1,Same Tony's Chocolonely Caramel Sea Salt chocolate in a smaller snack-bar format; suitable when one smaller bar is acceptable.,llm,
ocado,name:tortilla chips,82c0e28f-4d9e-4984-914c-18459711f400,1,exact,1,"Plain lightly salted tortilla chips, good-value 200g pack and suitable for the typical recipe quantities.",human,
ocado,name:tortilla chips,bb3d0d33-a980-4f52-9684-a1d20e1728a5,2,exact,1,Plain salted tortilla chips in a practical 185g pack; a suitable standard alternative.,human,
ocado,name:tortilla chips,b8f7c334-e997-4fd6-9b9c-d105b9d29bad,3,exact,1,"Plain salted tortilla chips in a useful 185g pack, though less good value than the M&S option.",human,
ocado,name:tortilla chips,c8c57a4c-65a5-4c7a-b212-89c7052db40e,4,exact,1,Lightly salted corn tortilla chips in a suitable 170g pack; good direct match but more expensive.,human,
ocado,name:tortilla chips,f9715ec1-aa8e-4b96-b984-cc7e2330bb66,5,exact,1,"Lightly salted corn tortilla chips in a suitable 170g pack; direct match, but premium-priced.",human,
ocado,name:tortilla chips,f597e2c2-be53-4de1-ab73-5af4c0660bce,6,exact,1,"Plain tortilla chips in a 150g pack; suitable, although the pack is smaller and costs more per kilogram.",human,
ocado,name:tortilla chips,1c52600a-1d04-417c-8a0a-b08b6f4d2dd9,7,exact,1,"Plain original tortilla nachips in a suitable 185g pack; direct match, but gluten-free branding makes it less good value.",human,
ocado,name:tortilla chips,f0cf4a4e-0716-4cff-93db-5a851d6c4eb3,8,exact,1,"Salted tortilla chips in a suitable 230g sharing pack; direct match, but branded and less economical.",human,
ocado,name:toulouse sausage,c2f67a44-264a-42b8-9d9b-0546165e10e4,1,substitute,1,"Italian Luganega sausage is a reasonable pork-sausage substitute for Toulouse sausage, though its seasoning and flavour profile differ.",human,
ocado,name:truffle zest,manual:truffle-zest,1,exact,1,,human,
ocado,name:tuscan pork sausage,3a77ef2b-7db2-4a8a-a6d3-f70f037c08f6,1,exact,1,Specifically a Tuscan pork sausage with garlic; the 500g pack suits recipes commonly using several sausages or around 337g.,human,
ocado,name:tuscan pork sausage,c2f67a44-264a-42b8-9d9b-0546165e10e4,2,exact,1,"Specifically Toscana Luganega sausage, a good Tuscan-style pork sausage match in a useful 400g pack.",human,
ocado,name:tuscan pork sausage,78272ad6-9460-420c-a613-d6fd022d23ff,3,form_differs,1,"Tuscan sausage mince with the right regional style and pork sausage base, but supplied loose rather than in sausage casings.",human,
ocado,name:udon noodles,9756d2b4-88b6-4064-bd08-d801910c16ce,1,exact,1,"Plain udon noodles in a 250g pack, very close to the typical 220g recipe amount and good value.",human,
ocado,name:udon noodles,8415703c-1617-42fa-b6cc-a3f98b24c0a6,2,exact,1,"Plain udon noodles in a 200g pack, close to typical usage and inexpensive.",human,
ocado,name:udon noodles,f79cdd42-ee01-458d-a294-560c728b2fd2,3,exact,1,Plain M&S udon noodles; the 275g pack is a practical size for recipes using around 220g.,human,
ocado,name:udon noodles,3544bb82-eb42-4b1f-ac28-a316f8d8b0ba,4,exact,1,Plain straight-to-wok udon noodles; two 150g packs allow one pack to be used or 300g for larger recipes.,human,
ocado,name:udon noodles,a08444f2-63dc-4cfa-a5f6-f2a349b6d5a0,5,exact,1,"Plain udon noodles in a 270g pack, a reasonable match for the typical recipe quantity.",human,
ocado,name:udon noodles,4c29dfbb-65ea-4841-a9d8-869fb85e0448,6,form_differs,1,"Genuine plain udon noodles, but frozen rather than chilled or shelf-stable; the multipack is good value for frequent use.",human,
ocado,name:udon noodles,85303065-fa4c-4235-83bd-bbe67e3f4519,7,form_differs,1,Plain udon noodles in a large 1kg pack; genuine match but excessive for occasional recipes using about 220g.,human,
ocado,name:udon noodles,4680217b-97e0-42bc-aac2-a3daaf1c20fa,8,exact,1,"Plain udon noodles in a 200g pack, though relatively expensive compared with the better-value alternatives.",human,
ocado,name:unconventional plant based burgers,77dc4321-e79c-4e0c-919f-1c66e60d0a16,1,form_differs,1,,human,
ocado,name:unconventional plant based burgers,da0633c2-39a0-4891-85fc-1fc14a5caaf3,2,form_differs,1,,human,
ocado,name:unconventional plant based burgers,a99dbcc0-91a1-4440-bae7-bf09af5f0b94,3,form_differs,1,,human,
ocado,name:unsalted butter,43465084-0db5-485f-9e53-1f87445740eb,1,exact,1,Ocado own-brand pure unsalted butter; best-value 250g pack and well suited to typical 20–30g recipe usage.,human,
ocado,name:unsalted butter,8d47957b-4acf-41f0-acd1-5073fc0fd2e6,2,exact,1,Pure British unsalted butter in a practical 250g pack and competitively priced.,human,
ocado,name:unsalted butter,a1841ad0-5c90-40e3-ba1a-7997676e21aa,3,exact,1,"Pure French unsalted block butter; suitable for cooking and baking, though less economical than own-brand options.",human,
ocado,name:unsalted butter,12255a9b-a804-4b94-8b97-0f90cb93060c,4,exact,1,Pure unsalted butter in a convenient 200g pack; a valid branded option but with a lower rating and higher price.,human,
ocado,name:unsalted butter,2362367b-efca-45db-9372-f73545074edb,5,exact,1,"Pure unsalted butter in a 200g pack; suitable, but less good value and lower rated than the higher-ranked options.",human,
ocado,name:unsalted butter,fa941289-8357-4c13-9d14-2b92aa4eadd1,6,exact,1,"Unsalted cultured butter is still genuine unsalted butter, though its cultured flavour is less neutral for a default match.",human,
ocado,name:unsalted butter,319d59ef-03df-4d61-a630-c7b6ae51ede8,7,form_differs,1,"Unsalted spreadable butter can substitute for butter, but its spreadable formulation is less suitable where firm block butter is required.",human,
ocado,name:vegan kimchi,caf97bfc-8bf3-4dcb-9e9a-2b1a4d98947d,1,exact,1,Vegan raw kimchi suitable as a general-purpose match and the best-value option by pack price.,human,
ocado,name:vegan kimchi,963943ed-29ee-475e-95cc-f9aaa00088f2,2,exact,1,"Explicitly labelled vegan kimchi and a strong direct match, though more expensive per gram.",human,
ocado,name:vegan kimchi,6788cc89-f5eb-4953-94ab-211688fba551,3,exact,1,"Vegan-friendly kimchi variant, but beetroot gives it a more distinctive flavour than standard kimchi.",human,
ocado,name:vegan mince,709b5591-36c7-401a-b5e1-cc2338c8068d,1,exact,1,"Vegan plant mince in a 220g pack, close to the typical 150g recipe quantity and reasonably priced.",human,
ocado,name:vegan mince,56188d26-bb51-45d3-bfb2-c1e51a867121,2,exact,1,Clearly plant-based mince in a useful 250g pack; good mid-sized option for vegan mince recipes.,human,
ocado,name:vegan mince,dee25dee-e9e1-421d-8878-b734b3a904e0,3,form_differs,1,"Vegan plant-based beef mince in a suitable 250g pack, though relatively expensive.",human,
ocado,name:vegan mince,272c082b-ce5e-4dbb-bae7-cf3aa69ebabb,4,form_differs,1,"Plant-based mince in a suitable 250g pack, but premium-priced.",human,
ocado,name:vegan mince,c4c98ec9-61ae-4937-837a-5588a1ec5f5d,5,form_differs,1,"Vegan vegetarian mince and good value, although the 500g pack is larger than typically needed.",human,
ocado,name:vegan mince,0db864d1-f359-467a-80c1-44d4a69db11f,6,form_differs,1,"Plant Kitchen no-beef mince is a suitable vegan mince, but the 500g pack is relatively expensive and has limited rating evidence.",human,
ocado,name:vegan mince,c04dfcaa-a3e0-4ce8-b5ba-34fa2f6ed961,7,form_differs,1,"Tempeh-based plant mince is vegan and usable as mince, but has a distinct tempeh texture and flavour.",human,
ocado,name:vegan mince,3143edb0-24de-40b3-b11b-f6730ee5ee01,8,form_differs,1,"Organic soya mince is a suitable vegan alternative, but is a different-style product from standard prepared mince.",human,
ocado,name:vegan mince,01a50efd-443a-41b1-9dd4-b4c6f21abf8a,9,form_differs,1,"Plant-based mince alternative, but the 125g pack is small and expensive, and may require different preparation.",human,
ocado,name:vegan nduja,ee6a8731-8cd7-47e2-930a-fcebe67ff449,1,exact,1,Directly matches vegan 'nduja and is the better-value option in a suitably sized pack.,human,
ocado,name:vegan nduja,3e588123-d90a-40c8-99f2-736b60b2a761,2,exact,1,"Directly matches vegan 'nduja, but is substantially more expensive per kilogram and in a smaller pack.",human,
ocado,name:vegetable gyozas,e45a2699-91d8-4fd3-85e2-3993c0461bcb,1,form_differs,1,"Vegetable gyoza in a 240g pack, closely matching the typical 250g recipe quantity.",human,
ocado,name:vegetable gyozas,1604d883-3184-4bbc-ac53-64c7176cb9a3,2,form_differs,1,"Vegetable gyoza dumplings in a 270g pack, a very good fit for typical usage and well rated.",human,
ocado,name:vegetable gyozas,2ccbbaad-94e7-4fbf-8796-ac0a4123ad43,3,exact,1,Clearly vegetable gyozas in a 192g pack; slightly smaller than typical usage but suitable.,human,
ocado,name:vegetable gyozas,faebdf09-6177-4208-96f2-01bcef378a10,4,form_differs,1,Vegetable gyoza with spinach pastry; a larger 400g pack but still the correct ingredient.,human,
ocado,name:vegetable gyozas,958bbf87-aedb-4b4f-b673-2c4454db8a31,5,form_differs,1,Chinese cabbage and tofu vegetable gyozas; 440g is larger than typical usage but directly suitable.,human,
ocado,name:vegetable gyozas,37039c82-72ac-468f-a401-6765b1f18cee,6,form_differs,1,Vegetable dumpling gyoza with spinach pastry; good value but a relatively large 600g pack and lower rated.,human,
ocado,name:vegetable gyozas,03900416-775e-4315-a109-563cd8a7d276,7,form_differs,1,"Large 1kg pack of vegetable gyoza dumplings; directly suitable and good value, but oversized for typical recipes.",human,
ocado,name:vegetable spring rolls,d5fe93c0-676a-49b2-8255-9e076a8058ba,1,exact,1,Direct match and the 6-roll pack closely suits the typical recipe quantity of 4 rolls.,human,
ocado,name:vegetable spring rolls,a19ef89f-b150-4ce2-936e-dfd3f1d66135,2,form_differs,1,"Direct match in a larger 12-roll pack; good for multiple recipes or freezing leftovers, with the strongest rating among the standard options.",human,
ocado,name:vegetable spring rolls,5d8b57ad-e04a-4091-973b-dd6097bc18ab,3,exact,1,"Direct 6-roll match and suitable pack size, but the Made Without variant is a more specialised option and offers less value per kilogram.",human,
ocado,name:vegetable spring rolls,341630ae-48a0-4653-a707-5c31fcdbfc53,4,exact,1,"Direct match but an unusually large 24-roll selection pack with poorer value, so less suitable for the typical 4-roll usage.",human,
ocado,name:vegetable stock paste,ee9ff604-8462-4221-81f3-0f393a556deb,1,form_differs,1,,human,
ocado,name:vegetable stock paste,e97998e0-bf56-4d5a-b74b-5a4a3aec1db0,2,form_differs,1,,human,
ocado,name:vegetable stock paste,30723663-d887-4fc7-bdd5-aee5f4dd5fd8,3,form_differs,1,"Vegetable stock with the correct flavour profile, but supplied as cubes rather than paste; it may need dissolving or adjustment for a 10g recipe quantity.",human,
ocado,name:vegetable stock paste,b1271319-aa7e-47c6-8407-0885b58b5928,4,exact,1,Vegetable stock pots are concentrated paste-style stock and provide a straightforward vegetable-stock flavour.,human,
ocado,name:vegetable stock paste,54b84e77-e1df-4187-b2f8-b0a668ba0e31,5,exact,1,"Direct vegetable stock pot match in a small, good-value four-pot pack.",human,
ocado,name:vegetable stock pot,b1271319-aa7e-47c6-8407-0885b58b5928,1,exact,1,Standard vegetable stock pots in a convenient four-pack; good default for recipes calling for one pot and good value versus the other standard-size options.,human,
ocado,name:vegetable stock pot,54b84e77-e1df-4187-b2f8-b0a668ba0e31,2,exact,1,"Direct match and the lowest-priced four-pot pack, though each pot is slightly smaller than the standard 28g size.",human,
ocado,name:vegetable stock pot,557346a5-5e6f-4a82-a7d4-3d9e326c2671,3,exact,1,"Direct vegetable stock pot match with the best per-gram value, but an eight-pack is less suitable where recipes typically use only one pot.",human,
ocado,name:vegetable stock pot,30723663-d887-4fc7-bdd5-aee5f4dd5fd8,4,form_differs,1,"Vegetable stock in cube form; usable as a substitute, but not a stock pot.",human,
ocado,name:vegetable stock pot,7e2619f8-40b0-4e6a-aa5d-2c58d055b3ba,5,form_differs,1,Vegetable stock in powder form; suitable as a stock-pot substitute when dissolved according to the instructions.,human,
ocado,name:vegetable stock pot,c7e7b59d-d350-4cd9-b3a4-00e48a65593b,6,form_differs,1,Vegetable bouillon powder and therefore a usable but less direct substitute for a stock pot.,human,
ocado,name:vegetable stock pot,b7f6af94-c009-4312-93e4-82fdf2a77da0,7,form_differs,1,"Vegetable stock cubes are a reasonable substitute, but the very-low-salt formulation may alter seasoning.",human,
ocado,name:vegetable stock pot,234296ae-e2cf-48da-a8e9-8d31471a12d0,8,form_differs,1,Ready-made vegetable broth rather than a concentrated stock pot; usable only as a liquid-stock substitute with adjusted recipe liquid.,human,
ocado,name:vegetable stock powder,7e2619f8-40b0-4e6a-aa5d-2c58d055b3ba,1,exact,1,Vegetable stock powder in a practical 100g pack; good match for recipes typically using about 8g.,human,
ocado,name:vegetable stock powder,c7e7b59d-d350-4cd9-b3a4-00e48a65593b,2,exact,1,Vegetable bouillon powder in a good-value 150g pack; suitable for regular use.,human,
ocado,name:vegetable stock powder,f9fe5ec6-3e3e-46a4-bc0a-c2c60c00d579,3,exact,1,"Organic vegan vegetable bouillon powder; a suitable 150g alternative, though slightly more specialised.",human,
ocado,name:vegetable stock powder,59f103a8-6e35-4732-b245-39aa07e09c0a,4,exact,1,Reduced-salt organic vegan vegetable bouillon powder; directly suitable but more specialised than standard powder.,human,
ocado,name:vegetable stock powder,bff20d12-e036-446f-8bc6-1fa53f699191,5,exact,1,Mediterranean vegetable stock powder; directly matches the ingredient but has a more distinctive flavour profile.,human,
ocado,name:vegetable stock powder,ad50e5b5-674d-4eda-8835-7e75e1cf8891,6,exact,1,Large 500g pack of vegetable bouillon powder; genuine match but less convenient for typical recipe quantities.,human,
ocado,name:vegetable stock powder,30723663-d887-4fc7-bdd5-aee5f4dd5fd8,7,form_differs,1,Vegetable stock cubes rather than powder; each 11g cube is close to the typical 8g usage.,human,
ocado,name:vegetable stock powder,ee9ff604-8462-4221-81f3-0f393a556deb,8,form_differs,1,Reduced-salt vegetable stock cubes rather than powder; suitable when dissolved or crumbled.,human,
ocado,name:vegetable stock powder,36c4df0d-75a2-4235-935e-d896f9bd11f2,9,form_differs,1,Vegetable stock cubes rather than powder; each 10g cube is close to the typical recipe amount.,human,
ocado,name:vegetable stock powder,b1271319-aa7e-47c6-8407-0885b58b5928,10,form_differs,1,Vegetable stock pots rather than powder; usable as a direct stock substitute but not the requested form.,human,
ocado,name:velvety vanilla cake mix,88e7b3e6-8200-4905-9520-5123892c38e9,1,exact,1,"Exact product match: Betty Crocker Velvety Vanilla Cake Mix. Its 425g pack is the closest direct match to the ingredient, typically used as one pack.",human,
ocado,name:velvety vanilla cake mix,510e434a-c1eb-4b1b-8227-7b2dda8d1492,2,substitute,1,"A vanilla cake mix with a similar use, though it is specifically a school cake mix rather than the named velvety vanilla mix.",human,
ocado,name:velvety vanilla cake mix,97fb586e-0dad-4a6d-a356-7647b2a55ae6,3,substitute,1,"Generic sponge cake mix that can stand in for a vanilla cake mix, but is less specifically flavoured or named.",human,
ocado,name:venison leg steaks,a50f17a9-47cb-4727-89b8-1ec707c27277,1,exact,1,Directly matches venison leg steaks and the variable 230–300g pack suits the typical 300g recipe amount.,human,
ocado,name:venison leg steaks,8bc4d507-e272-40f8-9b40-f5ed44a0d257,2,exact,1,Venison haunch steaks are cuts from the leg and are a suitable match; the 250g pack is close to the typical 300g usage.,human,
ocado,name:venison mince,12117e5d-dc6c-4d5c-8de2-23be532a0f21,1,exact,1,"British venison mince in a 300g pack, closely matching the common 200–300g recipe usage and with the stronger rating.",human,
ocado,name:venison mince,529cd9ba-51fa-491a-8944-113d2c8ad215,2,exact,1,"Genuine venison mince in a 500g pack, though it is less well rated and offers more than typically needed.",human,
ocado,name:vine tomatoes,c2d1f62a-45ca-4b9e-839b-059e2e70c84a,1,exact,1,Ocado own-brand tomatoes on the vine; good-value four-pack and the best fit for recipes calling for a small number of vine tomatoes.,human,
ocado,name:vine tomatoes,05b28e2a-bfe4-47b6-a704-7c9cf23944d2,2,exact,1,Good-value standard vine tomatoes in a useful 400g pack; suitable when recipes need several tomatoes.,human,
ocado,name:vine tomatoes,f48786db-2fc3-4804-b8dc-9992c3ecad17,3,exact,1,Standard vine tomatoes in a reasonably priced 400g pack; a good non-organic alternative.,human,
ocado,name:vine tomatoes,982e7d5d-d17f-4c96-8cd6-03c65cb01e88,4,exact,1,"Large vine tomatoes that directly match the ingredient, with a strong rating, though at a higher price than the Ocado options.",human,
ocado,name:vine tomatoes,9ffc6fea-2921-435a-a90c-a06ebad6bc5a,5,exact,1,"Ocado own-brand vine-ripened tomatoes in a smaller 250g pack, useful for recipes needing around two tomatoes.",human,
ocado,name:vine tomatoes,5a0229de-55ee-4351-b7b7-43fe574efaef,6,exact,1,Organic vine tomatoes in a generous 450g pack; direct match but less good value than the Ocado options.,human,
ocado,name:vine tomatoes,502640e5-9089-4745-ac89-c4e4e174da9b,7,exact,1,Standard vine tomatoes in a 300g pack; direct match but somewhat more expensive and less widely reviewed.,human,
ocado,name:vine tomatoes,60f655b0-063e-423b-be7c-24f22bd0c526,8,form_differs,1,Cocktail-sized tomatoes on the vine; genuine vine tomatoes but smaller than the usual standard vine tomato.,human,
ocado,name:vine tomatoes,e9328150-3eca-4ef3-85bf-a77560fb3c13,9,form_differs,1,"Baby plum tomatoes on the vine; suitable substitute when smaller, sweeter tomatoes are acceptable.",human,
ocado,name:vine tomatoes,07a224bb-f3d2-4396-8e16-8780fb3b382b,10,form_differs,1,Cherry tomatoes on the vine; genuine vine tomatoes but a noticeably smaller form than standard vine tomatoes.,human,
ocado,name:vivera plant mince,709b5591-36c7-401a-b5e1-cc2338c8068d,1,exact,1,Exact Vivera Plant Mince product in the 220g pack size matching the typical recipe amount.,human,
ocado,name:waffle amour sugar pearl waffles,2f838029-608d-4234-adc4-e48f9868ff9b,1,exact,1,Exact product and brand match; the 5 x 55g pack suits the typical recipe use of 4–5 waffles.,human,
ocado,name:walnuts,64b0cd2e-769c-4c30-9f02-2fb49a5ee471,1,exact,1,Ocado own-brand walnut halves; good-value 200g pack suited to repeated 20–25g recipe uses.,human,
ocado,name:walnuts,612b12dc-458e-4eb4-8a11-cc0c71c981bb,2,exact,1,Plain walnut halves in a practical 200g pack and a reasonable price.,human,
ocado,name:walnuts,4927f2f3-33e2-4cc6-bccc-aaf7f2d4dbc5,3,form_differs,1,"Plain walnut pieces; good-value smaller 100g pack, suitable where the recipe allows chopped pieces.",human,
ocado,name:walnuts,acb80342-70f7-4370-8e4d-1ca1eb27ec64,4,exact,1,Plain walnut halves in a convenient 100g pack; suitable for occasional recipe use.,human,
ocado,name:walnuts,19620325-15ef-4417-82ba-7eb859953022,5,exact,1,Plain walnuts in a 260g pack; valid ingredient match but less good value than the leading options.,human,
ocado,name:water,32ccf903-b1df-4029-8d75-42db01b3b719,1,exact,1,Still water and the best-value single pack for typical recipe quantities; suitable for general cooking use.,human,
ocado,name:water,8ff8b4cd-e93b-4b0f-9fb9-11a6fb7cc525,2,exact,1,"Still water in a cost-effective 5L pack, useful for frequent cooking; M&S own-brand option.",human,
ocado,name:water,836509ea-c87a-4944-9264-d68167a65e16,3,exact,1,"Still water and very good value for bulk use, though the multipack is larger than needed for occasional recipes.",human,
